shot_id,match_id,player,player_id,team,home_away,minute,result,xG,X,Y,shot_type,situation,last_action,player_assisted,date,home_team,away_team,Match,season
556227,22069,Elijah Adebayo,11718,Luton,home,41,MissedShots,0.11877252161502838,0.8419999694824218,0.575999984741211,RightFoot,OpenPlay,TakeOn,,2023-12-23,Luton,Newcastle United,Luton v Newcastle United,2023
556228,22069,Andros Townsend,775,Luton,home,41,SavedShot,0.04262051358819008,0.784000015258789,0.39299999237060546,RightFoot,OpenPlay,BallTouch,Elijah Adebayo,2023-12-23,Luton,Newcastle United,Luton v Newcastle United,2023
556230,22069,Jacob Brown,11720,Luton,home,48,ShotOnPost,0.08677693456411362,0.905,0.675,LeftFoot,OpenPlay,Pass,Elijah Adebayo,2023-12-23,Luton,Newcastle United,Luton v Newcastle United,2023
556233,22069,Teden Mengi,12073,Luton,home,58,MissedShots,0.10346975922584534,0.8530000305175781,0.355,RightFoot,OpenPlay,TakeOn,,2023-12-23,Luton,Newcastle United,Luton v Newcastle United,2023
556234,22069,Elijah Adebayo,11718,Luton,home,63,MissedShots,0.09750283509492874,0.9290000152587891,0.48400001525878905,Head,OpenPlay,Aerial,Alfie Doughty,2023-12-23,Luton,Newcastle United,Luton v Newcastle United,2023
556235,22069,Ryan John Giles,7277,Luton,home,64,SavedShot,0.07351241260766983,0.914000015258789,0.695,LeftFoot,OpenPlay,Pass,Jacob Brown,2023-12-23,Luton,Newcastle United,Luton v Newcastle United,2023
556236,22069,Ross Barkley,592,Luton,home,65,BlockedShot,0.019424349069595337,0.715999984741211,0.500999984741211,RightFoot,OpenPlay,Pass,Jacob Brown,2023-12-23,Luton,Newcastle United,Luton v Newcastle United,2023
556242,22069,Ross Barkley,592,Luton,home,85,MissedShots,0.05030558258295059,0.784000015258789,0.5,RightFoot,OpenPlay,None,,2023-12-23,Luton,Newcastle United,Luton v Newcastle United,2023
556244,22069,Ross Barkley,592,Luton,home,91,MissedShots,0.03624984622001648,0.785,0.4159999847412109,LeftFoot,OpenPlay,Pass,Chiedozie Ogbene,2023-12-23,Luton,Newcastle United,Luton v Newcastle United,2023
556217,22069,Lewis Miley,11386,Newcastle United,away,13,BlockedShot,0.13063931465148926,0.8969999694824219,0.534000015258789,LeftFoot,OpenPlay,Pass,Sean Longstaff,2023-12-23,Luton,Newcastle United,Luton v Newcastle United,2023
556218,22069,Miguel Almirón,7420,Newcastle United,away,13,BlockedShot,0.11615730077028275,0.9069999694824219,0.43400001525878906,LeftFoot,OpenPlay,Rebound,,2023-12-23,Luton,Newcastle United,Luton v Newcastle United,2023
556219,22069,Callum Wilson,468,Newcastle United,away,13,MissedShots,0.05820222944021225,0.9580000305175781,0.585,Head,OpenPlay,Aerial,Miguel Almirón,2023-12-23,Luton,Newcastle United,Luton v Newcastle United,2023
556220,22069,Bruno Guimarães,8327,Newcastle United,away,18,BlockedShot,0.07730654627084732,0.8469999694824218,0.5059999847412109,RightFoot,OpenPlay,BallTouch,Miguel Almirón,2023-12-23,Luton,Newcastle United,Luton v Newcastle United,2023
556221,22069,Callum Wilson,468,Newcastle United,away,19,SavedShot,0.42188969254493713,0.9480000305175781,0.505,Head,FromCorner,Cross,Anthony Gordon,2023-12-23,Luton,Newcastle United,Luton v Newcastle United,2023
556226,22069,Fabian Schär,76,Newcastle United,away,39,MissedShots,0.035307932645082474,0.9309999847412109,0.6279999923706054,Head,SetPiece,Cross,Kieran Trippier,2023-12-23,Luton,Newcastle United,Luton v Newcastle United,2023
556229,22069,Miguel Almirón,7420,Newcastle United,away,42,MissedShots,0.07544407993555069,0.8909999847412109,0.3659999847412109,LeftFoot,OpenPlay,Pass,Kieran Trippier,2023-12-23,Luton,Newcastle United,Luton v Newcastle United,2023
556231,22069,Bruno Guimarães,8327,Newcastle United,away,51,MissedShots,0.049890853464603424,0.8469999694824218,0.46099998474121096,RightFoot,FromCorner,Pass,Kieran Trippier,2023-12-23,Luton,Newcastle United,Luton v Newcastle United,2023
556232,22069,Anthony Gordon,8150,Newcastle United,away,52,MissedShots,0.09002330154180527,0.9669999694824218,0.40700000762939453,LeftFoot,OpenPlay,Cross,Kieran Trippier,2023-12-23,Luton,Newcastle United,Luton v Newcastle United,2023
556237,22069,Bruno Guimarães,8327,Newcastle United,away,69,SavedShot,0.10934336483478546,0.955,0.36400001525878906,RightFoot,OpenPlay,Throughball,Sean Longstaff,2023-12-23,Luton,Newcastle United,Luton v Newcastle United,2023
556238,22069,Sven Botman,8635,Newcastle United,away,75,MissedShots,0.045921873301267624,0.9319999694824219,0.40200000762939453,Head,FromCorner,Cross,Kieran Trippier,2023-12-23,Luton,Newcastle United,Luton v Newcastle United,2023
556239,22069,Anthony Gordon,8150,Newcastle United,away,78,MissedShots,0.014169218949973583,0.7869999694824219,0.33,RightFoot,FromCorner,Aerial,,2023-12-23,Luton,Newcastle United,Luton v Newcastle United,2023
556240,22069,Callum Wilson,468,Newcastle United,away,82,BlockedShot,0.09279091656208038,0.8619999694824219,0.5109999847412109,LeftFoot,OpenPlay,Pass,Sean Longstaff,2023-12-23,Luton,Newcastle United,Luton v Newcastle United,2023
556241,22069,Sean Longstaff,7078,Newcastle United,away,82,BlockedShot,0.05461837723851204,0.9169999694824219,0.33,RightFoot,OpenPlay,BlockedPass,Callum Wilson,2023-12-23,Luton,Newcastle United,Luton v Newcastle United,2023
556243,22069,Bruno Guimarães,8327,Newcastle United,away,90,BlockedShot,0.058344852179288864,0.9390000152587891,0.4490000152587891,Head,OpenPlay,HeadPass,Alexander Isak,2023-12-23,Luton,Newcastle United,Luton v Newcastle United,2023
556245,22070,Chris Wood,4456,Nottingham Forest,home,6,SavedShot,0.06655024737119675,0.9069999694824219,0.6709999847412109,RightFoot,OpenPlay,TakeOn,Harry Toffolo,2023-12-23,Nottingham Forest,Bournemouth,Nottingham Forest v Bournemouth,2023
556246,22070,Anthony Elanga,9524,Nottingham Forest,home,6,SavedShot,0.08922883123159409,0.8430000305175781,0.5109999847412109,LeftFoot,OpenPlay,Pass,Divock Origi,2023-12-23,Nottingham Forest,Bournemouth,Nottingham Forest v Bournemouth,2023
556249,22070,Neco Williams,8204,Nottingham Forest,home,21,BlockedShot,0.03799723461270332,0.8030000305175782,0.4159999847412109,RightFoot,FromCorner,Pass,Orel Mangala,2023-12-23,Nottingham Forest,Bournemouth,Nottingham Forest v Bournemouth,2023
556250,22070,Ryan Yates,11003,Nottingham Forest,home,21,BlockedShot,0.06002453714609146,0.8530000305175781,0.4109999847412109,RightFoot,FromCorner,Rebound,,2023-12-23,Nottingham Forest,Bournemouth,Nottingham Forest v Bournemouth,2023
556253,22070,Anthony Elanga,9524,Nottingham Forest,home,35,BlockedShot,0.044417135417461395,0.845999984741211,0.6630000305175782,RightFoot,OpenPlay,None,,2023-12-23,Nottingham Forest,Bournemouth,Nottingham Forest v Bournemouth,2023
556259,22070,Anthony Elanga,9524,Nottingham Forest,home,46,Goal,0.26937752962112427,0.91,0.3509999847412109,LeftFoot,OpenPlay,Pass,Chris Wood,2023-12-23,Nottingham Forest,Bournemouth,Nottingham Forest v Bournemouth,2023
556265,22070,Chris Wood,4456,Nottingham Forest,home,73,Goal,0.019370609894394875,0.9159999847412109,0.5729999923706055,Head,FromCorner,Aerial,Morgan Gibbs-White,2023-12-23,Nottingham Forest,Bournemouth,Nottingham Forest v Bournemouth,2023
556267,22070,Chris Wood,4456,Nottingham Forest,home,79,MissedShots,0.024596132338047028,0.9009999847412109,0.47099998474121096,Head,FromCorner,Aerial,Neco Williams,2023-12-23,Nottingham Forest,Bournemouth,Nottingham Forest v Bournemouth,2023
556268,22070,Morgan Gibbs-White,6857,Nottingham Forest,home,79,BlockedShot,0.05124228447675705,0.904000015258789,0.6819999694824219,RightFoot,FromCorner,Rebound,Chris Wood,2023-12-23,Nottingham Forest,Bournemouth,Nottingham Forest v Bournemouth,2023
556269,22070,Chris Wood,4456,Nottingham Forest,home,79,BlockedShot,0.09233961999416351,0.915,0.5209999847412109,Head,FromCorner,Cross,Neco Williams,2023-12-23,Nottingham Forest,Bournemouth,Nottingham Forest v Bournemouth,2023
556273,22070,Callum Hudson-Odoi,6456,Nottingham Forest,home,95,BlockedShot,0.04020323604345322,0.8719999694824219,0.6819999694824219,RightFoot,OpenPlay,BallTouch,Ryan Yates,2023-12-23,Nottingham Forest,Bournemouth,Nottingham Forest v Bournemouth,2023
556247,22070,Dango Ouattara,9662,Bournemouth,away,10,MissedShots,0.057501647621393204,0.9290000152587891,0.5120000076293946,Head,FromCorner,Aerial,Lewis Cook,2023-12-23,Nottingham Forest,Bournemouth,Nottingham Forest v Bournemouth,2023
556248,22070,Dominic Solanke,1679,Bournemouth,away,12,MissedShots,0.10409259051084518,0.9109999847412109,0.624000015258789,LeftFoot,OpenPlay,Pass,Marcus Tavernier,2023-12-23,Nottingham Forest,Bournemouth,Nottingham Forest v Bournemouth,2023
556251,22070,Philip Billing,6034,Bournemouth,away,26,SavedShot,0.03207889944314957,0.68,0.500999984741211,LeftFoot,DirectFreekick,Standard,,2023-12-23,Nottingham Forest,Bournemouth,Nottingham Forest v Bournemouth,2023
556252,22070,Marcus Tavernier,10741,Bournemouth,away,32,BlockedShot,0.029216839000582695,0.7869999694824219,0.6309999847412109,LeftFoot,OpenPlay,Pass,Antoine Semenyo,2023-12-23,Nottingham Forest,Bournemouth,Nottingham Forest v Bournemouth,2023
556254,22070,Dango Ouattara,9662,Bournemouth,away,35,BlockedShot,0.05933409184217453,0.93,0.63,LeftFoot,OpenPlay,Cross,Ryan Christie,2023-12-23,Nottingham Forest,Bournemouth,Nottingham Forest v Bournemouth,2023
556255,22070,Antoine Semenyo,11363,Bournemouth,away,40,SavedShot,0.04021937772631645,0.925,0.2670000076293945,LeftFoot,OpenPlay,HeadPass,Dominic Solanke,2023-12-23,Nottingham Forest,Bournemouth,Nottingham Forest v Bournemouth,2023
556256,22070,Antoine Semenyo,11363,Bournemouth,away,42,SavedShot,0.14526402950286865,0.915,0.455,Head,OpenPlay,Cross,Dango Ouattara,2023-12-23,Nottingham Forest,Bournemouth,Nottingham Forest v Bournemouth,2023
556257,22070,Antoine Semenyo,11363,Bournemouth,away,46,MissedShots,0.029603002592921257,0.789000015258789,0.3940000152587891,LeftFoot,OpenPlay,Pass,Adam Smith,2023-12-23,Nottingham Forest,Bournemouth,Nottingham Forest v Bournemouth,2023
556260,22070,Marcus Tavernier,10741,Bournemouth,away,50,BlockedShot,0.018538130447268486,0.775,0.28,LeftFoot,OpenPlay,Pass,Illia Zabarnyi,2023-12-23,Nottingham Forest,Bournemouth,Nottingham Forest v Bournemouth,2023
556261,22070,Dominic Solanke,1679,Bournemouth,away,50,Goal,0.021623408421874046,0.919000015258789,0.605,Head,OpenPlay,Aerial,Marcos Senesi,2023-12-23,Nottingham Forest,Bournemouth,Nottingham Forest v Bournemouth,2023
556258,22070,Dominic Solanke,1679,Bournemouth,away,51,MissedShots,0.06420458853244781,0.9669999694824218,0.5670000076293945,Head,FromCorner,Aerial,Alex Scott,2023-12-23,Nottingham Forest,Bournemouth,Nottingham Forest v Bournemouth,2023
556262,22070,Antoine Semenyo,11363,Bournemouth,away,55,BlockedShot,0.36838987469673157,0.8869999694824219,0.4179999923706055,RightFoot,OpenPlay,None,,2023-12-23,Nottingham Forest,Bournemouth,Nottingham Forest v Bournemouth,2023
556263,22070,Dominic Solanke,1679,Bournemouth,away,57,Goal,0.48237892985343933,0.92,0.549000015258789,RightFoot,FromCorner,None,,2023-12-23,Nottingham Forest,Bournemouth,Nottingham Forest v Bournemouth,2023
556264,22070,Philip Billing,6034,Bournemouth,away,61,MissedShots,0.016119249165058136,0.6869999694824219,0.45799999237060546,LeftFoot,OpenPlay,Pass,Marcos Senesi,2023-12-23,Nottingham Forest,Bournemouth,Nottingham Forest v Bournemouth,2023
556266,22070,Philip Billing,6034,Bournemouth,away,77,MissedShots,0.022084852680563927,0.875999984741211,0.6029999923706054,Head,OpenPlay,Cross,Marcos Senesi,2023-12-23,Nottingham Forest,Bournemouth,Nottingham Forest v Bournemouth,2023
556270,22070,David Brooks,6820,Bournemouth,away,82,ShotOnPost,0.2854505181312561,0.9409999847412109,0.610999984741211,LeftFoot,OpenPlay,Cross,Marcus Tavernier,2023-12-23,Nottingham Forest,Bournemouth,Nottingham Forest v Bournemouth,2023
556271,22070,Dominic Solanke,1679,Bournemouth,away,82,BlockedShot,0.08662332594394684,0.88,0.5309999847412109,LeftFoot,OpenPlay,None,,2023-12-23,Nottingham Forest,Bournemouth,Nottingham Forest v Bournemouth,2023
556272,22070,Dominic Solanke,1679,Bournemouth,away,93,Goal,0.027944698929786682,0.875,0.5729999923706055,Head,OpenPlay,Cross,Adam Smith,2023-12-23,Nottingham Forest,Bournemouth,Nottingham Forest v Bournemouth,2023
556183,22071,Pape Sarr,9021,Tottenham,home,0,SavedShot,0.022622236981987953,0.8090000152587891,0.41200000762939454,RightFoot,OpenPlay,Chipped,Dejan Kulusevski,2023-12-23,Tottenham,Everton,Tottenham v Everton,2023
556186,22071,Richarlison,6026,Tottenham,home,8,Goal,0.3821038603782654,0.925,0.455,RightFoot,OpenPlay,Cross,Brennan Johnson,2023-12-23,Tottenham,Everton,Tottenham v Everton,2023
556187,22071,Brennan Johnson,10760,Tottenham,home,11,MissedShots,0.3844277262687683,0.9230000305175782,0.4620000076293945,RightFoot,OpenPlay,Cross,Emerson,2023-12-23,Tottenham,Everton,Tottenham v Everton,2023
556190,22071,Brennan Johnson,10760,Tottenham,home,17,SavedShot,0.04801530763506889,0.9059999847412109,0.32,RightFoot,FromCorner,Pass,Dejan Kulusevski,2023-12-23,Tottenham,Everton,Tottenham v Everton,2023
556191,22071,Son Heung-Min,453,Tottenham,home,17,Goal,0.07717995345592499,0.8690000152587891,0.5470000076293945,RightFoot,FromCorner,Rebound,,2023-12-23,Tottenham,Everton,Tottenham v Everton,2023
556197,22071,Pedro Porro,6912,Tottenham,home,55,BlockedShot,0.07283884286880493,0.8580000305175781,0.3270000076293945,RightFoot,OpenPlay,Pass,Brennan Johnson,2023-12-23,Tottenham,Everton,Tottenham v Everton,2023
556198,22071,Pape Sarr,9021,Tottenham,home,55,SavedShot,0.05665264278650284,0.8019999694824219,0.4229999923706055,RightFoot,OpenPlay,Pass,Brennan Johnson,2023-12-23,Tottenham,Everton,Tottenham v Everton,2023
556199,22071,Pedro Porro,6912,Tottenham,home,57,MissedShots,0.022362055256962776,0.8090000152587891,0.28,LeftFoot,OpenPlay,Pass,Brennan Johnson,2023-12-23,Tottenham,Everton,Tottenham v Everton,2023
556200,22071,Brennan Johnson,10760,Tottenham,home,59,MissedShots,0.11967940628528595,0.945,0.4209999847412109,Head,OpenPlay,Cross,Dejan Kulusevski,2023-12-23,Tottenham,Everton,Tottenham v Everton,2023
556202,22071,Brennan Johnson,10760,Tottenham,home,62,MissedShots,0.05054007098078728,0.7969999694824219,0.29700000762939455,LeftFoot,OpenPlay,Chipped,Pedro Porro,2023-12-23,Tottenham,Everton,Tottenham v Everton,2023
556203,22071,Pape Sarr,9021,Tottenham,home,64,BlockedShot,0.10892581194639206,0.9119999694824219,0.6990000152587891,RightFoot,OpenPlay,Pass,Son Heung-Min,2023-12-23,Tottenham,Everton,Tottenham v Everton,2023
556205,22071,Dejan Kulusevski,6691,Tottenham,home,74,SavedShot,0.08803243190050125,0.8880000305175781,0.63,LeftFoot,OpenPlay,BallRecovery,,2023-12-23,Tottenham,Everton,Tottenham v Everton,2023
556211,22071,Son Heung-Min,453,Tottenham,home,88,MissedShots,0.14559531211853027,0.9169999694824219,0.5570000076293945,LeftFoot,OpenPlay,Pass,Brennan Johnson,2023-12-23,Tottenham,Everton,Tottenham v Everton,2023
556184,22071,Vitalii Mykolenko,10291,Everton,away,3,SavedShot,0.08459869027137756,0.8809999847412109,0.5279999923706055,RightFoot,FromCorner,None,,2023-12-23,Tottenham,Everton,Tottenham v Everton,2023
556185,22071,Dominic Calvert-Lewin,5555,Everton,away,6,BlockedShot,0.12474866956472397,0.945,0.6430000305175781,LeftFoot,OpenPlay,Pass,Dwight McNeil,2023-12-23,Tottenham,Everton,Tottenham v Everton,2023
556188,22071,Dwight McNeil,6756,Everton,away,14,MissedShots,0.06663135439157486,0.8919999694824219,0.6580000305175782,LeftFoot,OpenPlay,Pass,Amadou Onana,2023-12-23,Tottenham,Everton,Tottenham v Everton,2023
556189,22071,Dominic Calvert-Lewin,5555,Everton,away,15,SavedShot,0.3696351945400238,0.91,0.575999984741211,RightFoot,OpenPlay,Aerial,Vitalii Mykolenko,2023-12-23,Tottenham,Everton,Tottenham v Everton,2023
556192,22071,James Garner,7438,Everton,away,34,SavedShot,0.014140491373836994,0.75,0.5220000076293946,RightFoot,OpenPlay,None,,2023-12-23,Tottenham,Everton,Tottenham v Everton,2023
556193,22071,Dominic Calvert-Lewin,5555,Everton,away,38,MissedShots,0.27707216143608093,0.8690000152587891,0.5370000076293945,RightFoot,OpenPlay,None,,2023-12-23,Tottenham,Everton,Tottenham v Everton,2023
556194,22071,Amadou Onana,9667,Everton,away,39,MissedShots,0.07806877791881561,0.855999984741211,0.4179999923706055,RightFoot,OpenPlay,Pass,Dominic Calvert-Lewin,2023-12-23,Tottenham,Everton,Tottenham v Everton,2023
556195,22071,James Garner,7438,Everton,away,41,SavedShot,0.06690238416194916,0.845999984741211,0.44599998474121094,LeftFoot,OpenPlay,CornerAwarded,,2023-12-23,Tottenham,Everton,Tottenham v Everton,2023
556196,22071,Jack Harrison,8720,Everton,away,46,SavedShot,0.05457184836268425,0.9059999847412109,0.615,LeftFoot,OpenPlay,Chipped,André Gomes,2023-12-23,Tottenham,Everton,Tottenham v Everton,2023
556201,22071,James Garner,7438,Everton,away,61,ShotOnPost,0.09277276694774628,0.919000015258789,0.34400001525878904,RightFoot,OpenPlay,Throughball,Jack Harrison,2023-12-23,Tottenham,Everton,Tottenham v Everton,2023
556204,22071,Vitalii Mykolenko,10291,Everton,away,66,BlockedShot,0.04558803141117096,0.8540000152587891,0.62,LeftFoot,FromCorner,None,,2023-12-23,Tottenham,Everton,Tottenham v Everton,2023
556206,22071,André Gomes,2383,Everton,away,76,MissedShots,0.0772615373134613,0.919000015258789,0.6580000305175782,LeftFoot,OpenPlay,Pass,James Garner,2023-12-23,Tottenham,Everton,Tottenham v Everton,2023
556207,22071,Arnaut Danjuma Groeneveld,8066,Everton,away,80,BlockedShot,0.09726395457983017,0.885,0.6780000305175782,LeftFoot,OpenPlay,Pass,James Garner,2023-12-23,Tottenham,Everton,Tottenham v Everton,2023
556208,22071,André Gomes,2383,Everton,away,81,Goal,0.031507592648267746,0.86,0.32,RightFoot,FromCorner,None,,2023-12-23,Tottenham,Everton,Tottenham v Everton,2023
556209,22071,Arnaut Danjuma Groeneveld,8066,Everton,away,83,SavedShot,0.06466981768608093,0.8490000152587891,0.6659999847412109,LeftFoot,OpenPlay,Pass,Dwight McNeil,2023-12-23,Tottenham,Everton,Tottenham v Everton,2023
556210,22071,Jarrad Branthwaite,8476,Everton,away,85,BlockedShot,0.02600432001054287,0.7809999847412109,0.4229999923706055,LeftFoot,SetPiece,Pass,James Garner,2023-12-23,Tottenham,Everton,Tottenham v Everton,2023
556212,22071,Arnaut Danjuma Groeneveld,8066,Everton,away,93,MissedShots,0.12788619101047516,0.9209999847412109,0.6179999923706054,LeftFoot,OpenPlay,Pass,André Gomes,2023-12-23,Tottenham,Everton,Tottenham v Everton,2023
556213,22071,Arnaut Danjuma Groeneveld,8066,Everton,away,95,SavedShot,0.2845252454280853,0.950999984741211,0.6179999923706054,LeftFoot,OpenPlay,Chipped,Dwight McNeil,2023-12-23,Tottenham,Everton,Tottenham v Everton,2023
556380,22068,Mohamed Salah,1250,Liverpool,home,13,MissedShots,0.06348463892936707,0.9519999694824218,0.3579999923706055,LeftFoot,OpenPlay,HeadPass,Cody Gakpo,2023-12-23,Liverpool,Arsenal,Liverpool v Arsenal,2023
556383,22068,Curtis Jones,6665,Liverpool,home,26,BlockedShot,0.019116461277008057,0.7380000305175781,0.37400001525878906,RightFoot,OpenPlay,Pass,Ibrahima Konaté,2023-12-23,Liverpool,Arsenal,Liverpool v Arsenal,2023
556384,22068,Mohamed Salah,1250,Liverpool,home,28,Goal,0.05276031419634819,0.9059999847412109,0.34,LeftFoot,OpenPlay,TakeOn,Trent Alexander-Arnold,2023-12-23,Liverpool,Arsenal,Liverpool v Arsenal,2023
556386,22068,Dominik Szoboszlai,9788,Liverpool,home,49,BlockedShot,0.02818496711552143,0.6619999694824219,0.5359999847412109,RightFoot,DirectFreekick,Standard,,2023-12-23,Liverpool,Arsenal,Liverpool v Arsenal,2023
556387,22068,Mohamed Salah,1250,Liverpool,home,49,SavedShot,0.0795435756444931,0.850999984741211,0.3940000152587891,LeftFoot,OpenPlay,Pass,Curtis Jones,2023-12-23,Liverpool,Arsenal,Liverpool v Arsenal,2023
